YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,ALLSKY_SFC_SW_DWN
2020,3,28,4,28.11,22.42,25.26,16.91,71.19,0.0,100.79,4.24,179.68,5.59,180.24,0.0
2020,3,28,5,27.73,22.33,25.02,16.78,72.44,0.0,100.84,3.88,176.88,5.12,177.46,0.0
2020,3,28,6,27.83,22.22,25.02,16.66,71.5,0.0,100.92,4.15,172.86,5.09,174.27,36.52
2020,3,28,7,29.05,22.03,25.55,16.48,65.81,0.0,101.01,4.25,172.39,4.84,174.16,208.07
2020,3,28,8,30.79,21.77,26.28,16.17,58.62,0.0,101.07,3.88,169.66,4.29,171.31,463.92
2020,3,28,9,33.0,21.58,27.29,15.99,51.12,0.0,101.08,3.45,165.18,3.75,166.51,634.45
2020,3,28,10,35.18,21.32,28.25,15.75,44.56,0.0,101.01,3.01,160.58,3.23,161.39,748.21
2020,3,28,11,36.78,21.04,28.91,15.5,40.12,0.0,100.89,2.53,154.62,2.69,154.4,686.94
2020,3,28,12,37.95,20.7,29.33,15.2,36.88,0.0,100.73,2.05,149.52,2.17,148.26,703.8
2020,3,28,13,38.72,20.26,29.49,14.83,34.44,0.0,100.59,1.66,145.56,1.77,143.43,629.07
2020,3,28,14,38.86,19.73,29.3,14.34,33.12,0.0,100.48,1.38,146.31,1.5,143.91,538.98
2020,3,28,15,38.56,19.33,28.94,13.98,32.75,0.0,100.42,1.25,157.6,1.36,154.9,367.94
2020,3,28,16,37.83,18.93,28.38,13.67,33.25,0.0,100.41,1.22,180.0,1.31,175.55,198.16
2020,3,28,17,36.55,19.07,27.81,13.79,36.06,0.0,100.43,1.27,203.57,1.65,202.91,63.45
2020,3,28,18,34.41,20.28,27.35,14.83,43.69,0.0,100.49,1.67,225.19,3.1,225.51,0.0
2020,3,28,19,33.76,19.76,26.76,14.34,43.81,0.0,100.56,2.57,230.31,4.86,230.02,0.0
2020,3,28,20,33.02,20.06,26.55,14.65,46.5,0.0,100.63,3.77,228.28,6.15,227.78,0.0
2020,3,28,21,32.12,20.9,26.51,15.38,51.56,0.0,100.71,4.61,221.63,6.62,221.7,0.0
2020,3,28,22,31.25,21.72,26.48,16.17,56.94,0.0,100.77,4.89,209.39,6.38,209.99,0.0
2020,3,28,23,30.46,22.2,26.33,16.66,61.38,0.0,100.78,4.78,195.74,6.15,196.55,0.0
2020,3,29,0,29.82,22.44,26.13,16.91,64.56,0.0,100.76,4.63,186.89,5.95,187.77,0.0
2020,3,29,1,29.3,22.57,25.94,17.09,67.06,0.0,100.72,4.37,181.54,5.74,182.26,0.0
2020,3,29,2,28.87,22.65,25.76,17.15,69.12,0.0,100.7,4.19,176.9,5.61,177.52,0.0
2020,3,29,3,28.5,22.68,25.58,17.21,70.69,0.0,100.69,4.01,173.07,5.42,173.71,0.0
2020,3,29,4,28.19,22.68,25.43,17.21,72.0,0.0,100.72,3.96,170.8,5.38,171.48,0.0
2020,3,29,5,27.92,22.69,25.3,17.15,73.12,0.0,100.77,3.95,169.07,5.4,169.67,0.0
2020,3,29,6,28.25,22.64,25.44,17.09,71.5,0.0,100.84,4.65,167.88,5.81,169.14,39.6
2020,3,29,7,29.87,22.43,26.15,16.91,64.31,0.0,100.92,5.03,169.18,5.77,170.41,202.37
2020,3,29,8,31.92,22.01,26.97,16.42,55.81,0.0,100.98,4.74,166.26,5.23,167.23,400.88
2020,3,29,9,34.11,21.5,27.8,15.93,47.81,0.0,100.99,4.4,162.34,4.73,162.82,512.78
2020,3,29,10,36.05,20.99,28.52,15.44,41.62,0.0,100.93,4.15,158.12,4.41,158.03,614.5
2020,3,29,11,37.51,20.65,29.08,15.14,37.69,0.0,100.82,4.03,154.73,4.29,154.18,701.37
2020,3,29,12,38.51,20.3,29.4,14.83,34.94,0.0,100.68,3.93,153.43,4.21,152.86,756.7
2020,3,29,13,38.82,19.99,29.4,14.59,33.69,0.0,100.55,3.8,153.91,4.11,153.34,708.07
2020,3,29,14,38.87,19.62,29.25,14.22,32.81,0.0,100.45,3.63,155.86,3.96,155.05,605.34
2020,3,29,15,38.47,19.33,28.9,13.98,32.94,0.0,100.39,3.38,158.47,3.75,157.44,476.45
2020,3,29,16,37.6,18.92,28.26,13.67,33.69,0.0,100.38,3.08,160.87,3.45,159.6,262.34
2020,3,29,17,36.33,18.61,27.48,13.37,35.38,0.0,100.4,2.44,164.0,3.25,163.52,80.35
2020,3,29,18,34.2,19.31,26.76,13.98,41.56,0.0,100.46,1.99,173.01,3.89,173.07,0.0
2020,3,29,19,33.55,18.67,26.11,13.43,41.5,0.0,100.53,2.71,174.21,5.43,174.97,0.0
2020,3,29,20,33.12,18.12,25.62,12.94,41.06,0.0,100.62,4.54,168.79,7.43,170.0,0.0
2020,3,29,21,32.12,17.8,24.96,12.7,42.5,0.0,100.72,6.18,164.98,8.64,165.39,0.0
2020,3,29,22,30.68,17.83,24.26,12.7,46.19,0.0,100.79,6.35,165.76,8.5,166.01,0.0
2020,3,29,23,29.53,18.23,23.87,13.0,50.56,0.0,100.81,5.51,168.05,7.46,168.45,0.0
2020,3,30,0,28.76,18.72,23.74,13.43,54.56,0.0,100.79,4.9,169.71,6.75,170.07,0.0
2020,3,30,1,28.19,19.25,23.72,13.85,58.25,0.0,100.76,4.6,170.33,6.36,170.82,0.0
2020,3,30,2,27.67,19.65,23.66,14.22,61.56,0.0,100.75,4.29,170.45,5.99,170.84,0.0
2020,3,30,3,27.17,19.94,23.55,14.53,64.56,0.0,100.75,3.96,169.89,5.63,170.34,0.0
2020,3,30,4,26.65,20.22,23.44,14.71,67.75,0.0,100.79,3.64,169.99,5.32,170.36,0.0
2020,3,30,5,26.15,20.47,23.3,14.95,70.81,0.0,100.84,3.37,169.84,5.02,170.05,0.0
2020,3,30,6,26.55,20.74,23.65,15.2,70.38,0.0,100.92,4.03,170.98,5.09,172.33,51.41
2020,3,30,7,28.88,20.49,24.69,14.95,60.5,0.0,101.01,4.58,177.36,5.24,178.72,256.09
2020,3,30,8,31.77,19.26,25.52,13.85,47.56,0.0,101.06,4.23,176.93,4.73,177.73,496.26
2020,3,30,9,34.43,18.11,26.26,12.88,38.06,0.0,101.07,3.94,173.17,4.34,173.91,696.23
2020,3,30,10,36.6,17.64,27.12,12.51,32.81,0.0,101.01,3.69,168.02,4.01,168.78,799.65
2020,3,30,11,38.34,17.48,27.9,12.39,29.56,0.0,100.9,3.39,163.69,3.65,164.36,784.12
2020,3,30,12,39.58,17.48,28.53,12.39,27.62,0.0,100.75,3.07,161.43,3.29,162.0,781.12
2020,3,30,13,40.13,17.47,28.8,12.39,26.81,0.0,100.61,2.84,160.92,3.07,161.75,721.67
2020,3,30,14,40.26,17.26,28.76,12.27,26.31,0.0,100.49,2.79,160.35,3.02,161.42,562.13
2020,3,30,15,39.83,17.05,28.44,12.15,26.56,0.0,100.43,2.85,159.78,3.09,160.83,400.17
2020,3,30,16,38.92,16.87,27.89,11.96,27.56,0.0,100.42,2.9,160.49,3.22,160.86,225.19
2020,3,30,17,37.31,16.88,27.09,11.96,30.06,0.0,100.44,2.63,162.53,3.73,162.55,64.2
2020,3,30,18,34.76,17.64,26.2,12.57,36.31,0.0,100.51,2.49,170.77,5.08,171.06,0.0
2020,3,30,19,34.24,17.61,25.93,12.51,37.31,0.0,100.61,3.66,186.37,6.44,183.82,0.0
2020,3,30,20,33.33,18.12,25.73,12.94,40.44,0.0,100.71,4.87,200.06,7.49,197.49,0.0
2020,3,30,21,32.26,19.14,25.69,13.79,45.88,0.0,100.8,5.93,210.59,7.99,209.9,0.0
2020,3,30,22,30.89,20.28,25.58,14.77,53.19,0.0,100.85,5.78,215.71,7.64,215.8,0.0
2020,3,30,23,29.93,21.23,25.58,15.69,59.56,0.0,100.86,5.15,215.18,6.78,215.61,0.0
2020,3,31,0,29.18,21.89,25.54,16.36,64.75,0.0,100.81,4.39,213.01,5.82,213.6,0.0
2020,3,31,1,28.55,22.24,25.4,16.72,68.69,0.0,100.77,3.74,210.64,5.03,211.02,0.0
2020,3,31,2,28.05,22.46,25.25,16.97,71.62,0.0,100.72,3.12,206.82,4.36,207.44,0.0
2020,3,31,3,27.59,22.6,25.1,17.09,74.19,0.0,100.73,2.51,199.85,3.79,199.89,0.0
2020,3,31,4,27.19,22.73,24.96,17.21,76.5,0.0,100.77,2.23,190.92,3.61,191.12,0.0
2020,3,31,5,26.83,22.86,24.84,17.33,78.75,0.0,100.82,2.11,183.62,3.53,183.93,0.0
2020,3,31,6,27.33,22.98,25.15,17.46,77.06,0.0,100.88,2.71,184.13,3.28,186.57,45.85
2020,3,31,7,29.55,22.47,26.01,16.91,65.69,0.0,100.96,2.62,193.08,2.92,194.56,244.1
2020,3,31,8,32.45,21.45,26.95,15.87,52.31,0.0,101.02,2.38,188.1,2.57,189.43,456.28
2020,3,31,9,35.02,20.83,27.93,15.26,43.62,0.0,101.02,1.99,172.32,2.07,173.06,672.55
2020,3,31,10,37.19,20.2,28.69,14.71,37.31,0.0,100.97,1.79,145.13,1.83,144.01,833.77
2020,3,31,11,38.91,19.59,29.25,14.16,32.69,0.0,100.87,1.87,119.89,1.95,117.49,822.29
2020,3,31,12,40.01,19.3,29.65,13.92,30.25,0.0,100.73,2.0,106.53,2.14,104.34,742.52
2020,3,31,13,40.5,18.9,29.7,13.61,28.75,0.0,100.6,2.08,102.58,2.24,100.45,652.47
2020,3,31,14,40.48,18.58,29.53,13.37,28.25,0.0,100.5,2.08,102.99,2.25,100.8,569.19
2020,3,31,15,39.98,18.44,29.21,13.24,28.75,0.0,100.44,2.16,107.26,2.36,105.37,397.26
2020,3,31,16,39.03,18.27,28.65,13.06,29.88,0.0,100.42,2.16,112.95,2.41,111.49,218.69
2020,3,31,17,37.78,18.06,27.92,12.94,31.56,0.0,100.44,1.95,120.57,2.56,120.39,59.76
2020,3,31,18,35.51,18.9,27.2,13.61,37.69,0.0,100.49,1.79,136.95,3.19,136.98,0.0
2020,3,31,19,34.76,18.55,26.65,13.31,38.44,0.0,100.56,2.17,151.69,4.28,152.5,0.0
2020,3,31,20,34.29,18.48,26.38,13.24,39.25,0.0,100.61,2.93,162.48,5.56,162.0,0.0
2020,3,31,21,33.66,18.81,26.23,13.49,41.5,0.0,100.68,4.25,167.16,6.94,166.26,0.0
2020,3,31,22,32.83,19.55,26.19,14.16,45.5,0.0,100.73,5.98,167.71,8.27,167.57,0.0
2020,3,31,23,31.65,20.48,26.07,15.01,51.62,0.0,100.75,6.74,169.59,8.77,169.99,0.0
2020,4,1,0,30.58,21.23,25.9,15.75,57.44,0.0,100.75,6.53,172.36,8.47,173.01,0.0
2020,4,1,1,29.76,21.75,25.76,16.24,62.12,0.0,100.73,5.77,174.56,7.5,174.98,0.0
2020,4,1,2,29.23,22.1,25.66,16.6,65.5,0.0,100.71,4.82,175.63,6.4,176.22,0.0
2020,4,1,3,28.79,22.36,25.57,16.85,68.19,0.0,100.73,4.17,175.17,5.66,175.64,0.0
2020,4,1,4,28.39,22.53,25.46,17.03,70.5,0.0,100.78,3.59,173.63,5.03,174.11,0.0
2020,4,1,5,27.99,22.65,25.32,17.15,72.69,0.0,100.85,3.07,171.38,4.48,171.77,0.0
2020,4,1,6,28.35,22.69,25.52,17.15,71.31,0.0,100.92,3.6,172.52,4.51,174.33,36.23
2020,4,1,7,30.2,22.17,26.19,16.6,62.19,0.0,100.99,3.96,177.28,4.55,178.52,233.99
2020,4,1,8,32.73,20.79,26.76,15.26,49.5,0.0,101.02,3.78,171.43,4.23,172.15,422.91
2020,4,1,9,35.36,19.46,27.4,14.04,39.38,0.0,100.99,3.55,162.04,3.88,162.44,549.81
2020,4,1,10,37.28,18.87,28.08,13.55,34.12,0.0,100.92,3.31,151.86,3.58,151.42,640.08
2020,4,1,11,38.8,18.83,28.81,13.49,31.38,0.0,100.81,3.08,141.91,3.32,140.83,586.85
2020,4,1,12,39.84,18.98,29.41,13.67,29.94,0.0,100.67,2.96,132.97,3.2,131.94,614.52
2020,4,1,13,40.17,19.17,29.67,13.85,29.75,0.0,100.54,2.93,127.21,3.22,126.31,517.22
2020,4,1,14,40.14,19.19,29.66,13.85,29.81,0.0,100.44,3.01,123.69,3.33,123.02,485.52
2020,4,1,15,39.39,19.24,29.32,13.92,31.19,0.0,100.39,3.12,123.65,3.47,123.33,353.17
2020,4,1,16,38.33,19.26,28.79,13.92,33.0,0.0,100.41,3.16,129.68,3.6,129.36,195.76
2020,4,1,17,37.19,19.22,28.2,13.92,35.06,0.0,100.45,2.99,139.87,3.78,139.69,44.48
2020,4,1,18,35.71,19.48,27.6,14.1,38.69,0.0,100.54,2.23,155.85,4.33,155.15,0.0
2020,4,1,19,34.95,19.78,27.37,14.34,41.06,0.15,100.63,2.91,168.69,5.28,168.04,0.0
2020,4,1,20,33.87,20.33,27.1,14.83,45.06,0.12,100.73,3.83,171.08,6.33,171.12,0.0
2020,4,1,21,32.77,20.62,26.69,15.08,48.81,0.1,100.83,4.99,165.96,7.09,166.3,0.0
2020,4,1,22,31.58,21.11,26.34,15.56,53.88,0.11,100.9,5.26,161.11,6.95,161.52,0.0
2020,4,1,23,30.52,21.63,26.08,16.05,59.06,0.19,100.92,4.96,160.51,6.5,160.98,0.0
2020,4,2,0,29.72,22.06,25.89,16.48,63.44,0.24,100.89,4.8,161.8,6.26,162.36,0.0
2020,4,2,1,29.08,22.5,25.79,16.97,67.62,0.25,100.85,4.66,162.45,6.06,162.9,0.0
2020,4,2,2,28.55,22.83,25.69,17.33,71.12,0.22,100.81,4.56,160.26,5.99,160.43,0.0
2020,4,2,3,28.08,22.98,25.53,17.46,73.69,0.13,100.79,4.43,156.42,5.87,156.57,0.0
2020,4,2,4,27.57,23.13,25.35,17.64,76.69,0.11,100.8,3.93,152.52,5.3,152.45,0.0
2020,4,2,5,27.01,23.36,25.18,17.88,80.38,0.09,100.85,3.35,147.75,4.69,147.79,0.0
2020,4,2,6,27.12,23.48,25.3,18.01,80.38,0.17,100.93,3.74,144.62,4.74,144.74,44.45
2020,4,2,7,28.74,22.83,25.79,17.27,70.31,0.22,101.02,4.6,142.88,5.4,142.7,216.19
2020,4,2,8,31.05,21.76,26.4,16.17,57.69,0.17,101.08,4.65,142.57,5.31,142.35,438.02
2020,4,2,9,33.32,20.76,27.05,15.2,47.81,0.09,101.08,4.45,143.99,5.01,143.31,588.94
2020,4,2,10,35.3,20.07,27.69,14.59,41.0,0.08,101.02,4.19,144.41,4.67,143.09,616.78
2020,4,2,11,36.77,19.9,28.33,14.4,37.44,0.09,100.92,3.83,142.45,4.29,140.62,621.19
2020,4,2,12,38.02,19.87,28.95,14.4,34.94,0.1,100.8,3.55,138.84,4.0,136.74,698.28
2020,4,2,13,38.69,19.66,29.18,14.22,33.19,0.09,100.67,3.36,135.94,3.81,133.59,564.23
2020,4,2,14,38.94,19.33,29.14,13.98,32.12,0.09,100.57,3.23,135.39,3.68,133.02,529.14
2020,4,2,15,38.56,19.01,28.79,13.67,32.12,0.09,100.51,3.15,138.21,3.59,136.06,384.42
2020,4,2,16,37.72,18.8,28.26,13.55,33.19,0.05,100.51,3.18,140.99,3.66,139.33,234.9
2020,4,2,17,36.38,19.04,27.71,13.73,36.25,0.02,100.55,2.7,146.31,3.84,145.86,75.14
2020,4,2,18,34.33,20.33,27.33,14.89,44.0,0.02,100.62,2.22,157.49,4.6,157.13,0.0
2020,4,2,19,33.52,20.19,26.86,14.77,45.62,0.19,100.69,3.12,160.57,6.12,160.75,0.0
2020,4,2,20,32.4,20.24,26.33,14.77,48.69,0.18,100.78,5.06,156.72,8.06,157.86,0.0
2020,4,2,21,30.88,20.37,25.62,14.89,53.5,0.22,100.87,6.65,153.77,9.14,154.2,0.0
2020,4,2,22,29.42,20.81,25.12,15.26,59.81,0.2,100.94,6.41,154.37,8.51,154.49,0.0
2020,4,2,23,28.43,21.44,24.94,15.87,65.88,0.16,100.94,5.48,157.17,7.45,157.31,0.0
2020,4,3,0,27.84,22.02,24.93,16.48,70.62,0.05,100.9,4.48,160.65,6.25,160.82,0.0
2020,4,3,1,27.39,22.48,24.94,16.97,74.5,0.06,100.87,3.74,162.13,5.49,162.03,0.0
2020,4,3,2,26.99,22.8,24.9,17.27,77.81,0.03,100.85,3.05,161.19,4.72,160.97,0.0
2020,4,3,3,26.62,23.03,24.83,17.52,80.56,0.09,100.87,2.27,159.88,3.92,159.58,0.0
2020,4,3,4,26.24,23.25,24.74,17.76,83.56,0.12,100.92,1.56,158.84,3.16,158.2,0.0
2020,4,3,5,25.94,23.4,24.66,17.88,85.81,0.15,100.96,1.26,157.08,2.65,156.76,0.0
2020,4,3,6,26.57,23.43,25.0,17.94,82.81,0.16,101.03,2.23,152.9,2.96,151.68,50.66
2020,4,3,7,28.52,23.23,25.87,17.7,73.0,0.28,101.1,3.71,142.86,4.44,141.86,262.98
2020,4,3,8,31.22,22.25,26.73,16.66,58.88,0.21,101.14,4.15,141.19,4.76,140.59,499.72
2020,4,3,9,33.76,21.12,27.44,15.56,47.69,0.13,101.13,3.91,140.36,4.41,139.02,649.44
2020,4,3,10,35.77,20.4,28.09,14.89,40.75,0.19,101.07,3.43,134.72,3.87,132.71,678.62
2020,4,3,11,37.12,20.18,28.65,14.65,37.38,0.38,100.97,2.98,127.11,3.38,124.94,765.54
2020,4,3,12,38.1,19.97,29.03,14.53,34.94,0.29,100.85,2.61,121.93,3.02,119.95,785.51
2020,4,3,13,38.83,19.63,29.23,14.22,32.94,0.25,100.73,2.29,121.47,2.68,119.33,696.84
2020,4,3,14,38.93,19.18,29.05,13.85,31.88,0.24,100.64,2.08,124.59,2.45,122.37,641.09
2020,4,3,15,38.55,18.84,28.69,13.55,31.81,0.15,100.58,1.97,131.78,2.32,129.11,495.43
2020,4,3,16,37.46,18.75,28.11,13.49,33.56,0.14,100.57,2.05,144.31,2.4,140.67,274.7
2020,4,3,17,35.8,20.23,28.02,14.83,40.38,0.13,100.61,1.87,161.94,2.84,159.22,85.72
2020,4,3,18,33.63,22.87,28.26,17.46,53.62,0.18,100.68,2.2,177.76,4.37,177.03,0.0
2020,4,3,19,32.61,21.78,27.19,16.3,53.06,0.02,100.77,3.71,175.29,6.73,176.61,0.0
2020,4,3,20,31.73,20.71,26.22,15.2,52.19,0.03,100.87,5.86,169.54,8.84,170.75,0.0
2020,4,3,21,30.48,20.23,25.36,14.77,54.38,0.05,100.97,7.01,166.26,9.63,166.2,0.0
2020,4,3,22,29.15,20.27,24.71,14.77,58.75,0.08,101.02,6.31,165.59,8.66,165.52,0.0
2020,4,3,23,28.24,20.62,24.43,15.08,63.25,0.11,101.01,5.07,168.17,7.26,168.33,0.0
2020,4,4,0,27.65,21.18,24.41,15.62,67.75,0.12,100.97,4.31,169.44,6.41,169.25,0.0
2020,4,4,1,27.19,21.8,24.5,16.24,72.38,0.1,100.92,3.88,167.56,5.83,167.47,0.0
2020,4,4,2,26.75,22.41,24.58,16.91,77.06,0.08,100.89,3.25,166.93,5.05,166.95,0.0
2020,4,4,3,26.37,22.9,24.63,17.4,81.12,0.04,100.88,2.48,168.9,4.23,168.81,0.0
2020,4,4,4,26.1,23.25,24.67,17.76,84.19,0.04,100.91,1.93,171.15,3.62,170.8,0.0
2020,4,4,5,25.92,23.5,24.71,18.01,86.38,0.04,100.97,1.57,171.99,3.13,171.38,0.0
2020,4,4,6,26.55,23.62,25.09,18.13,83.81,0.06,101.05,2.1,165.14,2.72,162.81,65.93
2020,4,4,7,28.45,23.41,25.93,17.88,74.06,0.06,101.12,2.72,138.26,3.24,135.78,292.06
2020,4,4,8,30.94,22.69,26.82,17.09,61.5,0.05,101.18,3.1,121.48,3.55,119.67,521.82
2020,4,4,9,33.3,21.98,27.64,16.36,51.5,0.04,101.17,3.05,107.6,3.48,105.38,684.05
2020,4,4,10,35.27,21.3,28.29,15.75,44.31,0.02,101.11,2.85,91.73,3.29,89.86,778.47
2020,4,4,11,36.78,20.74,28.76,15.2,39.38,0.01,101.02,2.73,80.11,3.2,79.16,715.74
2020,4,4,12,37.94,20.19,29.07,14.71,35.75,0.01,100.91,2.54,75.19,3.03,74.93,755.95
2020,4,4,13,38.76,19.53,29.15,14.1,32.81,0.0,100.77,2.29,76.01,2.8,75.61,697.94
2020,4,4,14,39.12,18.9,29.01,13.61,31.0,0.0,100.66,1.98,81.17,2.46,80.33,603.13
2020,4,4,15,39.0,18.16,28.58,13.0,29.75,0.0,100.59,1.7,93.17,2.15,91.04,449.72
2020,4,4,16,38.35,17.62,27.98,12.57,29.81,0.0,100.57,1.44,114.75,1.79,109.86,283.93
2020,4,4,17,36.98,18.51,27.75,13.31,34.0,0.0,100.59,1.21,152.77,1.71,149.22,78.82
2020,4,4,18,34.48,21.62,28.05,16.17,47.38,0.0,100.66,1.77,183.8,3.11,182.59,0.0
2020,4,4,19,33.74,20.12,26.93,14.71,44.94,0.0,100.74,2.91,176.46,5.47,177.46,0.0
2020,4,4,20,32.99,19.41,26.2,14.04,44.81,0.0,100.86,5.26,163.8,7.96,166.66,0.0
2020,4,4,21,31.45,19.6,25.52,14.16,49.38,0.0,100.97,7.07,157.58,9.43,157.81,0.0
2020,4,4,22,29.9,20.19,25.05,14.71,56.0,0.0,101.04,6.86,154.78,8.85,154.7,0.0
2020,4,4,23,28.94,20.81,24.87,15.26,61.5,0.0,101.04,5.92,156.04,7.66,155.79,0.0
2020,4,5,0,28.4,21.41,24.9,15.87,65.81,0.0,101.01,4.94,158.96,6.48,158.44,0.0
2020,4,5,1,28.01,21.9,24.95,16.36,69.38,0.0,100.95,4.12,159.95,5.46,159.46,0.0
2020,4,5,2,27.67,22.23,24.95,16.66,72.25,0.0,100.89,3.46,158.7,4.66,157.95,0.0
2020,4,5,3,27.41,22.44,24.93,16.91,74.25,0.0,100.88,3.08,157.6,4.21,157.67,0.0
2020,4,5,4,27.18,22.62,24.9,17.09,76.06,0.0,100.93,2.9,156.34,4.12,156.79,0.0
2020,4,5,5,26.95,22.76,24.85,17.21,77.69,0.0,100.99,2.6,153.05,3.91,153.64,0.0
2020,4,5,6,27.54,22.72,25.13,17.15,74.94,0.0,101.05,3.36,144.76,4.26,143.57,66.65
2020,4,5,7,29.34,22.26,25.8,16.66,65.56,0.0,101.11,4.19,130.69,4.9,129.7,282.13
2020,4,5,8,31.72,21.71,26.71,16.11,55.38,0.0,101.16,4.16,122.2,4.76,121.24,517.12
2020,4,5,9,34.12,21.13,27.62,15.56,46.75,0.0,101.15,3.83,115.1,4.34,113.89,684.94
2020,4,5,10,35.85,20.76,28.3,15.2,41.5,0.0,101.09,3.41,108.73,3.87,107.48,770.09
2020,4,5,11,37.26,20.5,28.88,14.95,37.81,0.0,101.0,2.98,103.2,3.41,102.16,748.73
2020,4,5,12,38.34,20.26,29.3,14.77,35.12,0.0,100.86,2.61,99.49,3.02,98.78,722.9
2020,4,5,13,39.08,19.94,29.51,14.53,33.12,0.0,100.73,2.31,99.14,2.71,98.62,734.9
2020,4,5,14,39.37,19.44,29.4,14.1,31.62,0.0,100.62,2.07,101.56,2.43,100.91,613.67
2020,4,5,15,39.03,19.0,29.01,13.67,31.31,0.0,100.56,1.88,105.95,2.21,105.17,465.89
2020,4,5,16,38.04,18.78,28.41,13.49,32.56,0.0,100.56,1.78,119.93,2.1,118.19,257.3
2020,4,5,17,36.73,19.15,27.94,13.85,35.88,0.0,100.61,1.6,140.55,2.25,138.66,87.15
2020,4,5,18,34.9,20.91,27.9,15.5,44.38,0.0,100.71,1.71,159.9,3.28,158.33,0.0
2020,4,5,19,34.3,20.12,27.22,14.71,43.62,0.01,100.83,3.31,160.28,5.59,161.41,0.0
2020,4,5,20,33.21,19.94,26.57,14.47,45.69,0.02,100.96,5.69,157.98,8.14,159.03,0.0
2020,4,5,21,31.55,20.27,25.9,14.77,51.25,0.01,101.07,7.38,159.22,9.59,159.19,0.0
2020,4,5,22,30.1,20.57,25.33,15.01,56.62,0.01,101.14,7.43,163.32,9.51,163.23,0.0
2020,4,5,23,29.3,21.05,25.17,15.44,61.06,0.01,101.14,6.52,167.96,8.36,167.91,0.0
2020,4,6,0,28.73,21.62,25.18,16.05,65.44,0.02,101.1,5.65,169.4,7.36,169.42,0.0
2020,4,6,1,28.15,22.23,25.19,16.66,70.25,0.02,101.02,4.88,167.9,6.49,167.99,0.0
2020,4,6,2,27.64,22.76,25.2,17.21,74.69,0.02,100.95,4.44,166.48,5.93,166.44,0.0
2020,4,6,3,27.23,23.14,25.19,17.64,78.25,0.02,100.9,4.19,164.44,5.61,164.24,0.0
2020,4,6,4,26.98,23.35,25.16,17.88,80.44,0.01,100.91,3.82,162.64,5.13,161.9,0.0
2020,4,6,5,26.83,23.39,25.11,17.88,81.31,0.0,100.96,3.3,161.09,4.49,160.14,0.0
2020,4,6,6,27.37,23.22,25.3,17.7,78.0,0.01,101.05,3.24,157.33,4.09,155.49,59.23
2020,4,6,7,29.15,22.49,25.82,16.91,67.25,0.02,101.14,3.7,145.4,4.36,144.03,259.62
2020,4,6,8,31.48,21.73,26.6,16.11,56.31,0.01,101.19,3.78,139.19,4.35,138.06,455.01
2020,4,6,9,33.88,20.83,27.36,15.26,46.5,0.0,101.16,3.76,134.92,4.28,133.82,510.6
2020,4,6,10,35.94,20.16,28.05,14.65,39.81,0.01,101.07,3.48,131.45,3.9,130.45,606.91
2020,4,6,11,37.42,19.77,28.59,14.28,35.81,0.01,100.95,3.05,128.34,3.41,127.55,586.81
2020,4,6,12,38.37,19.47,28.92,14.04,33.44,0.01,100.81,2.65,128.77,2.96,128.26,650.23
2020,4,6,13,38.92,19.19,29.05,13.85,31.88,0.02,100.67,2.31,132.12,2.58,131.94,662.03
2020,4,6,14,39.01,18.9,28.96,13.61,31.12,0.01,100.56,2.05,135.77,2.3,136.38,611.73
2020,4,6,15,38.41,18.68,28.55,13.43,31.75,0.01,100.51,1.83,139.5,2.05,140.86,408.17
2020,4,6,16,37.58,18.55,28.06,13.31,32.88,0.01,100.5,1.58,146.31,1.79,147.49,225.91
2020,4,6,17,36.42,18.65,27.54,13.37,35.31,0.01,100.54,1.25,156.47,1.66,157.65,64.95
2020,4,6,18,34.87,20.55,27.71,15.14,43.5,0.02,100.62,1.05,174.46,2.02,175.79,0.0
2020,4,6,19,34.12,20.96,27.54,15.56,46.56,0.18,100.72,1.52,191.54,3.04,191.11,0.0
2020,4,6,20,33.05,21.26,27.15,15.81,50.19,0.36,100.82,2.52,196.75,4.23,196.86,0.0
2020,4,6,21,31.84,21.62,26.73,16.05,54.69,0.6,100.91,3.16,194.89,5.14,195.24,0.0
2020,4,6,22,30.75,22.09,26.42,16.54,59.94,0.96,100.95,3.86,190.63,5.93,190.7,0.0
2020,4,6,23,29.81,22.67,26.24,17.15,65.5,0.81,100.94,4.12,187.85,6.08,188.28,0.0
2020,4,7,0,29.0,23.24,26.12,17.76,71.12,0.44,100.89,4.13,190.8,6.02,191.76,0.0
2020,4,7,1,28.3,23.69,25.99,18.25,76.0,0.26,100.82,3.75,192.04,5.55,192.69,0.0
2020,4,7,2,27.78,24.0,25.89,18.62,79.88,0.29,100.79,3.41,192.03,5.1,192.57,0.0
2020,4,7,3,27.31,24.29,25.8,18.92,83.5,0.37,100.8,3.07,189.37,4.7,189.95,0.0
2020,4,7,4,26.92,24.53,25.73,19.23,86.62,0.44,100.84,2.84,184.58,4.46,185.02,0.0
2020,4,7,5,26.59,24.7,25.65,19.41,89.25,0.58,100.9,2.7,179.34,4.3,179.79,0.0
2020,4,7,6,26.9,24.71,25.81,19.41,87.69,0.63,100.97,3.31,177.29,4.2,178.62,53.42
2020,4,7,7,28.43,24.12,26.27,18.68,77.44,0.81,101.06,3.99,184.61,4.7,186.78,221.46
